,State_ISO,State_Name,year,N_measles,Pop,Measles_pop
416,US-CO,COLORADO,1927,7145,1028.0,695.0389105058366
417,US-CO,COLORADO,1928,2358,1014.0,232.54437869822488
418,US-CO,COLORADO,1929,768,1008.0,76.19047619047619
419,US-CO,COLORADO,1930,11820,1040.0,1136.5384615384614
420,US-CO,COLORADO,1931,4871,1056.0,461.2689393939394
421,US-CO,COLORADO,1932,2395,1066.0,224.67166979362102
422,US-CO,COLORADO,1933,307,1071.0,28.664799253034545
423,US-CO,COLORADO,1934,13334,1075.0,1240.3720930232557
424,US-CO,COLORADO,1935,12395,1078.0,1149.8144712430428
425,US-CO,COLORADO,1936,604,1090.0,55.41284403669725
426,US-CO,COLORADO,1937,1127,1104.0,102.08333333333333
427,US-CO,COLORADO,1938,8664,1112.0,779.136690647482
428,US-CO,COLORADO,1939,5242,1120.0,468.0357142857143
429,US-CO,COLORADO,1940,1564,1130.0,138.4070796460177
430,US-CO,COLORADO,1941,8672,1124.0,771.5302491103203
431,US-CO,COLORADO,1942,5733,1113.0,515.0943396226415
432,US-CO,COLORADO,1943,12912,1153.0,1119.8612315698178
433,US-CO,COLORADO,1944,6261,1137.0,550.6596306068602
434,US-CO,COLORADO,1945,834,1116.0,74.73118279569893
435,US-CO,COLORADO,1946,13269,1203.0,1102.9925187032418
436,US-CO,COLORADO,1947,1772,1237.0,143.24979789814068
437,US-CO,COLORADO,1948,9855,1263.0,780.2850356294537
438,US-CO,COLORADO,1949,7221,1295.0,557.6061776061775
439,US-CO,COLORADO,1950,5561,1325.0,419.6981132075472
440,US-CO,COLORADO,1951,12308,1326.0,928.2051282051283
441,US-CO,COLORADO,1952,4381,1365.0,320.95238095238096
442,US-CO,COLORADO,1953,9815,1431.0,685.883997204752
443,US-CO,COLORADO,1954,1906,1493.0,127.66242464835902
444,US-CO,COLORADO,1955,4902,1546.0,317.07632600258734
445,US-CO,COLORADO,1956,14242,1625.0,876.4307692307692
446,US-CO,COLORADO,1957,2877,1664.0,172.8966346153846
447,US-CO,COLORADO,1958,9394,1667.0,563.5272945410918
448,US-CO,COLORADO,1959,7037,1710.0,411.52046783625735
449,US-CO,COLORADO,1960,6806,1769.0,384.7371396269079
450,US-CO,COLORADO,1961,3926,1844.0,212.90672451193058
451,US-CO,COLORADO,1962,9216,1899.0,485.3080568720379
452,US-CO,COLORADO,1963,6052,1936.0,312.603305785124
453,US-CO,COLORADO,1964,3224,1970.0,163.6548223350254
454,US-CO,COLORADO,1965,11942,1985.0,601.6120906801008
455,US-CO,COLORADO,1966,2907,2007.0,144.84304932735427
456,US-CO,COLORADO,1967,3778,2053.0,184.02338041889917
457,US-CO,COLORADO,1968,638,2120.0,30.09433962264151
458,US-CO,COLORADO,1969,139,2166.0,6.4173591874422895
459,US-CO,COLORADO,1970,1273,2209.596,57.61234180366004
460,US-CO,COLORADO,1971,1748,2303.524,75.88373292398951
461,US-CO,COLORADO,1972,1171,2404.619,48.69794341639985
462,US-CO,COLORADO,1973,314,2495.868,12.580793535555568
463,US-CO,COLORADO,1974,1327,2541.406,52.21519111861702
464,US-CO,COLORADO,1975,1170,2586.192,45.24026058390096
465,US-CO,COLORADO,1976,798,2632.3059999999996,30.315624399290968
466,US-CO,COLORADO,1977,1028,2696.14,38.12858382724933
467,US-CO,COLORADO,1978,133,2766.748,4.807087598870587
468,US-CO,COLORADO,1979,96,2849.2340000000004,3.369326633052953
469,US-CO,COLORADO,1980,22,2908.803,0.7563248525252484
470,US-CO,COLORADO,1981,19,2977.8979999999997,0.6380339420624884
471,US-CO,COLORADO,1982,13,3061.5640000000003,0.4246195735251655
472,US-CO,COLORADO,1983,11,3133.63,0.35103059391185304
473,US-CO,COLORADO,1984,17,3169.992,0.536278955909037
474,US-CO,COLORADO,1985,22,3208.723,0.6856310127112873
475,US-CO,COLORADO,1986,10,3237.45,0.30888507930624415
476,US-CO,COLORADO,1987,14,3260.48,0.42938463048385517
477,US-CO,COLORADO,1988,224,3262.281,6.86636129750932
478,US-CO,COLORADO,1989,266,3275.8179999999998,8.120109236837944
479,US-CO,COLORADO,1990,115,3303.862,3.480774923407818
480,US-CO,COLORADO,1991,34,3367.567,1.0096309887821089
481,US-CO,COLORADO,1992,22,3459.995,0.6358390691316028
482,US-CO,COLORADO,1993,2,3560.884,0.056165828485286236
483,US-CO,COLORADO,1994,31,3653.91,0.8484062278490714
484,US-CO,COLORADO,1995,39,3738.0609999999997,1.0433216579397715
485,US-CO,COLORADO,1996,6,3812.716,0.1573681333726404
486,US-CO,COLORADO,1999,1,4056.133,0.024654023918840928
487,US-CO,COLORADO,2000,5,4326.920999999999,0.11555561102224886
488,US-CT,CONNECTICUT,1906,26,1033.0,2.516940948693127
489,US-CT,CONNECTICUT,1907,106,1057.0,10.028382213812677
490,US-CT,CONNECTICUT,1908,365,1077.0,33.89043639740019
491,US-CT,CONNECTICUT,1909,119,1097.0,10.847766636280767
492,US-CT,CONNECTICUT,1910,265,1122.0,23.618538324420676
493,US-CT,CONNECTICUT,1911,346,1149.0,30.113141862489123
494,US-CT,CONNECTICUT,1912,601,1176.0,51.10544217687075
495,US-CT,CONNECTICUT,1913,738,1208.0,61.09271523178808
496,US-CT,CONNECTICUT,1914,413,1233.0,33.495539334955396
497,US-CT,CONNECTICUT,1915,361,1258.0,28.696343402225754
498,US-CT,CONNECTICUT,1916,2287,1294.0,176.7387944358578
499,US-CT,CONNECTICUT,1917,1905,1327.0,143.55689525244912
500,US-CT,CONNECTICUT,1918,647,1329.0,48.683220466516175
501,US-CT,CONNECTICUT,1919,1434,1359.0,105.5187637969095
502,US-CT,CONNECTICUT,1920,1435,1391.0,103.16319194823869
503,US-CT,CONNECTICUT,1921,932,1415.0,65.86572438162544
504,US-CT,CONNECTICUT,1922,2163,1431.0,151.15303983228512
505,US-CT,CONNECTICUT,1923,1616,1455.0,111.06529209621993
506,US-CT,CONNECTICUT,1924,925,1481.0,62.457798784605004
507,US-CT,CONNECTICUT,1925,1636,1506.0,108.63213811420982
508,US-CT,CONNECTICUT,1926,2008,1531.0,131.1561071195297
509,US-CT,CONNECTICUT,1927,555,1557.0,35.64547206165704
510,US-CT,CONNECTICUT,1928,10436,1577.0,661.7628408370323
511,US-CT,CONNECTICUT,1929,9444,1594.0,592.4717691342535
512,US-CT,CONNECTICUT,1930,1916,1613.0,118.78487290762554
513,US-CT,CONNECTICUT,1931,12869,1628.0,790.4791154791154
514,US-CT,CONNECTICUT,1932,5702,1637.0,348.3200977397679
515,US-CT,CONNECTICUT,1933,5451,1642.0,331.97320341047504
516,US-CT,CONNECTICUT,1934,5071,1650.0,307.3333333333333
517,US-CT,CONNECTICUT,1935,23809,1666.0,1429.111644657863
518,US-CT,CONNECTICUT,1936,3938,1672.0,235.52631578947367
519,US-CT,CONNECTICUT,1937,10183,1678.0,606.8533969010728
520,US-CT,CONNECTICUT,1938,1401,1684.0,83.19477434679335
521,US-CT,CONNECTICUT,1939,16546,1696.0,975.5896226415094
522,US-CT,CONNECTICUT,1940,2471,1708.0,144.672131147541
523,US-CT,CONNECTICUT,1941,6324,1746.0,362.1993127147766
524,US-CT,CONNECTICUT,1942,10790,1792.0,602.1205357142857
525,US-CT,CONNECTICUT,1943,10057,1792.0,561.2165178571429
526,US-CT,CONNECTICUT,1944,9201,1778.0,517.4915635545557
527,US-CT,CONNECTICUT,1945,2665,1769.0,150.65008479366875
528,US-CT,CONNECTICUT,1946,7828,1906.0,410.70304302203573
529,US-CT,CONNECTICUT,1947,16213,1967.0,824.2501270971022
530,US-CT,CONNECTICUT,1948,2853,2014.0,141.6583912611718
531,US-CT,CONNECTICUT,1949,19012,2032.0,935.6299212598426
532,US-CT,CONNECTICUT,1950,4103,2016.0,203.5218253968254
533,US-CT,CONNECTICUT,1951,4966,2028.0,244.8717948717949
534,US-CT,CONNECTICUT,1952,26648,2081.0,1280.5382027871217
535,US-CT,CONNECTICUT,1953,1645,2168.0,75.87638376383764
536,US-CT,CONNECTICUT,1954,5026,2249.0,223.47710093374835
537,US-CT,CONNECTICUT,1955,28902,2300.0,1256.6086956521738
538,US-CT,CONNECTICUT,1956,2764,2316.0,119.34369602763385
539,US-CT,CONNECTICUT,1957,9647,2359.0,408.9444679949131
540,US-CT,CONNECTICUT,1958,15750,2446.0,643.9084219133279
541,US-CT,CONNECTICUT,1959,13030,2523.0,516.4486722156164
542,US-CT,CONNECTICUT,1960,11057,2544.0,434.6305031446541
543,US-CT,CONNECTICUT,1961,6906,2586.0,267.0533642691415
544,US-CT,CONNECTICUT,1962,17729,2647.0,669.7771061579147
545,US-CT,CONNECTICUT,1963,5837,2727.0,214.04473780711407
546,US-CT,CONNECTICUT,1964,5234,2798.0,187.06218727662616
547,US-CT,CONNECTICUT,1965,17868,2857.0,625.4112705635282
548,US-CT,CONNECTICUT,1966,1885,2903.0,64.93282810885292
549,US-CT,CONNECTICUT,1967,919,2935.0,31.31175468483816
550,US-CT,CONNECTICUT,1968,1364,2964.0,46.01889338731444
551,US-CT,CONNECTICUT,1969,634,3000.0,21.133333333333333
552,US-CT,CONNECTICUT,1970,1416,3032.217,46.69850475741017
553,US-CT,CONNECTICUT,1971,2386,3060.938,77.94996174375306
554,US-CT,CONNECTICUT,1972,4863,3068.699,158.47106542544574
555,US-CT,CONNECTICUT,1973,1965,3067.8140000000003,64.05212310785464
556,US-CT,CONNECTICUT,1974,303,3074.047,9.856713316354629
557,US-CT,CONNECTICUT,1975,129,3082.5,4.184914841849149
558,US-CT,CONNECTICUT,1976,524,3083.335,16.99458540833221
559,US-CT,CONNECTICUT,1977,1624,3085.722,52.62949805588448
560,US-CT,CONNECTICUT,1978,661,3091.627,21.38032822200091
561,US-CT,CONNECTICUT,1979,29,3095.917,0.9367176187216905
562,US-CT,CONNECTICUT,1980,9,3113.1740000000004,0.2890940242980315
563,US-CT,CONNECTICUT,1981,16,3128.836,0.511372280298488
564,US-CT,CONNECTICUT,1982,8,3139.013,0.2548571796293931
565,US-CT,CONNECTICUT,1983,15,3162.3540000000003,0.4743301983269425
566,US-CT,CONNECTICUT,1984,27,3180.014,0.8490528658049933
567,US-CT,CONNECTICUT,1985,10,3201.131,0.3123895898043535
568,US-CT,CONNECTICUT,1986,8,3223.74,0.24815897063658982
569,US-CT,CONNECTICUT,1987,36,3247.2909999999997,1.1086163820858679
570,US-CT,CONNECTICUT,1988,18,3271.953,0.5501301516250386
571,US-CT,CONNECTICUT,1989,477,3283.403,14.527610530903456
572,US-CT,CONNECTICUT,1990,21,3289.0559999999996,0.6384810717725695
573,US-CT,CONNECTICUT,1991,22,3288.64,0.6689695436411405
574,US-CT,CONNECTICUT,1992,6,3274.9970000000003,0.1832062746927707
575,US-CT,CONNECTICUT,1993,10,3272.325,0.30559311804298167
576,US-CT,CONNECTICUT,1994,8,3268.3459999999995,0.24477212632934217
577,US-CT,CONNECTICUT,1995,4,3265.2929999999997,0.12250049229885343
578,US-CT,CONNECTICUT,1996,2,3267.03,0.06121768089059482
579,US-CT,CONNECTICUT,1999,2,3282.031,0.06093787657703416
580,US-CT,CONNECTICUT,2000,1,3411.777,0.02931023920965526
581,US-CT,CONNECTICUT,2001,1,3432.835,0.029130441748583896
582,US-DC,DISTRICT OF COLUMBIA,1900,37,278.0,13.309352517985612
583,US-DC,DISTRICT OF COLUMBIA,1901,12,285.0,4.2105263157894735
584,US-DC,DISTRICT OF COLUMBIA,1902,8,290.0,2.7586206896551726
585,US-DC,DISTRICT OF COLUMBIA,1903,28,295.0,9.491525423728813
586,US-DC,DISTRICT OF COLUMBIA,1904,2,302.0,0.6622516556291391
587,US-DC,DISTRICT OF COLUMBIA,1905,6,308.0,1.948051948051948
588,US-DC,DISTRICT OF COLUMBIA,1906,24,313.0,7.667731629392971
589,US-DC,DISTRICT OF COLUMBIA,1907,502,317.0,158.3596214511041
590,US-DC,DISTRICT OF COLUMBIA,1908,1161,321.0,361.6822429906542
591,US-DC,DISTRICT OF COLUMBIA,1909,6516,327.0,1992.6605504587155
592,US-DC,DISTRICT OF COLUMBIA,1910,208,334.0,62.27544910179641
593,US-DC,DISTRICT OF COLUMBIA,1911,3137,344.0,911.9186046511627
594,US-DC,DISTRICT OF COLUMBIA,1912,1639,340.0,482.0588235294117
595,US-DC,DISTRICT OF COLUMBIA,1913,6140,358.0,1715.0837988826815
596,US-DC,DISTRICT OF COLUMBIA,1914,923,368.0,250.81521739130434
597,US-DC,DISTRICT OF COLUMBIA,1915,1928,361.0,534.0720221606648
598,US-DC,DISTRICT OF COLUMBIA,1916,2644,360.0,734.4444444444445
599,US-DC,DISTRICT OF COLUMBIA,1917,3754,385.0,975.0649350649351
600,US-DC,DISTRICT OF COLUMBIA,1918,6326,418.0,1513.3971291866028
601,US-DC,DISTRICT OF COLUMBIA,1919,177,445.0,39.7752808988764
602,US-DC,DISTRICT OF COLUMBIA,1920,545,440.0,123.86363636363636
603,US-DC,DISTRICT OF COLUMBIA,1921,4153,446.0,931.1659192825113
604,US-DC,DISTRICT OF COLUMBIA,1922,531,450.0,118.0
605,US-DC,DISTRICT OF COLUMBIA,1923,7532,453.0,1662.6931567328918
606,US-DC,DISTRICT OF COLUMBIA,1924,431,456.0,94.51754385964912
607,US-DC,DISTRICT OF COLUMBIA,1925,800,461.0,173.5357917570499
608,US-DC,DISTRICT OF COLUMBIA,1926,6358,469.0,1355.6503198294242
609,US-DC,DISTRICT OF COLUMBIA,1927,160,476.0,33.61344537815126
610,US-DC,DISTRICT OF COLUMBIA,1928,3582,479.0,747.8079331941544
611,US-DC,DISTRICT OF COLUMBIA,1929,457,483.0,94.61697722567288
612,US-DC,DISTRICT OF COLUMBIA,1930,900,488.0,184.4262295081967
613,US-DC,DISTRICT OF COLUMBIA,1931,4200,504.0,833.3333333333334
614,US-DC,DISTRICT OF COLUMBIA,1932,273,513.0,53.216374269005854
615,US-DC,DISTRICT OF COLUMBIA,1933,594,529.0,112.28733459357278
616,US-DC,DISTRICT OF COLUMBIA,1934,6411,568.0,1128.6971830985915
617,US-DC,DISTRICT OF COLUMBIA,1935,1024,608.0,168.42105263157893
618,US-DC,DISTRICT OF COLUMBIA,1936,2130,629.0,338.6327503974563
619,US-DC,DISTRICT OF COLUMBIA,1937,2236,616.0,362.987012987013
620,US-DC,DISTRICT OF COLUMBIA,1938,493,638.0,77.27272727272727
621,US-DC,DISTRICT OF COLUMBIA,1939,3832,658.0,582.370820668693
622,US-DC,DISTRICT OF COLUMBIA,1940,101,690.0,14.637681159420291
623,US-DC,DISTRICT OF COLUMBIA,1941,4407,764.0,576.8324607329843
624,US-DC,DISTRICT OF COLUMBIA,1942,1586,851.0,186.3689776733255
625,US-DC,DISTRICT OF COLUMBIA,1943,2314,900.0,257.1111111111111
626,US-DC,DISTRICT OF COLUMBIA,1944,3202,881.0,363.4506242905789
627,US-DC,DISTRICT OF COLUMBIA,1945,203,876.0,23.17351598173516
628,US-DC,DISTRICT OF COLUMBIA,1946,4503,899.0,500.8898776418243
629,US-DC,DISTRICT OF COLUMBIA,1947,602,888.0,67.7927927927928
630,US-DC,DISTRICT OF COLUMBIA,1948,2998,840.0,356.9047619047619
631,US-DC,DISTRICT OF COLUMBIA,1949,2248,807.0,278.5625774473358
632,US-DC,DISTRICT OF COLUMBIA,1950,1806,806.0,224.06947890818861
633,US-DC,DISTRICT OF COLUMBIA,1951,1546,808.0,191.33663366336634
634,US-DC,DISTRICT OF COLUMBIA,1952,2716,805.0,337.3913043478261
635,US-DC,DISTRICT OF COLUMBIA,1953,303,810.0,37.407407407407405
636,US-DC,DISTRICT OF COLUMBIA,1954,3032,791.0,383.31226295828066
637,US-DC,DISTRICT OF COLUMBIA,1955,453,785.0,57.70700636942675
638,US-DC,DISTRICT OF COLUMBIA,1956,1597,759.0,210.4084321475626
639,US-DC,DISTRICT OF COLUMBIA,1957,910,763.0,119.26605504587155
640,US-DC,DISTRICT OF COLUMBIA,1958,1385,757.0,182.9590488771466
641,US-DC,DISTRICT OF COLUMBIA,1959,397,761.0,52.16819973718791
642,US-DC,DISTRICT OF COLUMBIA,1960,1210,765.0,158.16993464052288
643,US-DC,DISTRICT OF COLUMBIA,1961,394,778.0,50.6426735218509
644,US-DC,DISTRICT OF COLUMBIA,1962,675,788.0,85.65989847715736
645,US-DC,DISTRICT OF COLUMBIA,1963,231,798.0,28.947368421052634
646,US-DC,DISTRICT OF COLUMBIA,1964,334,798.0,41.854636591478695
647,US-DC,DISTRICT OF COLUMBIA,1965,314,797.0,39.39774153074028
648,US-DC,DISTRICT OF COLUMBIA,1966,763,791.0,96.46017699115043
649,US-DC,DISTRICT OF COLUMBIA,1967,59,791.0,7.458912768647282
650,US-DC,DISTRICT OF COLUMBIA,1968,41,778.0,5.269922879177378
651,US-DC,DISTRICT OF COLUMBIA,1969,43,762.0,5.6430446194225725
652,US-DC,DISTRICT OF COLUMBIA,1970,678,756.668,89.60336633768046
653,US-DC,DISTRICT OF COLUMBIA,1971,32,749.7810000000001,4.267912897232659
654,US-DC,DISTRICT OF COLUMBIA,1972,13,742.2410000000001,1.751452695283607
655,US-DC,DISTRICT OF COLUMBIA,1973,13,731.488,1.7771993525526049
656,US-DC,DISTRICT OF COLUMBIA,1974,2,717.947,0.27857209515465625
657,US-DC,DISTRICT OF COLUMBIA,1975,2,706.8710000000001,0.2829370564077462
658,US-DC,DISTRICT OF COLUMBIA,1976,26,692.295,3.7556244086697146
659,US-DC,DISTRICT OF COLUMBIA,1977,15,677.2280000000001,2.2149113740128876
660,US-DC,DISTRICT OF COLUMBIA,1978,4,665.052,0.60145672819569
661,US-DC,DISTRICT OF COLUMBIA,1979,6,650.016,0.9230542017427265
662,US-DC,DISTRICT OF COLUMBIA,1980,5,638.284,0.7833503581477836
663,US-DC,DISTRICT OF COLUMBIA,1981,2,636.893,0.31402449077003514
664,US-DC,DISTRICT OF COLUMBIA,1982,2,634.174,0.3153708603632442
665,US-DC,DISTRICT OF COLUMBIA,1983,1,632.433,0.15811951621752818
666,US-DC,DISTRICT OF COLUMBIA,1984,13,633.382,2.052473862534774
667,US-DC,DISTRICT OF COLUMBIA,1985,36,634.549,5.673320736460068
668,US-DC,DISTRICT OF COLUMBIA,1986,1,638.269,0.15667375354278526
669,US-DC,DISTRICT OF COLUMBIA,1987,2,636.93,0.3140062487243496
670,US-DC,DISTRICT OF COLUMBIA,1989,63,624.168,10.093436382512401
671,US-DC,DISTRICT OF COLUMBIA,1990,22,603.814,3.643506112809574
672,US-DC,DISTRICT OF COLUMBIA,1991,1,593.239,0.1685661259627233
673,US-DC,DISTRICT OF COLUMBIA,1992,1,584.183,0.1711792366433121
674,US-DC,DISTRICT OF COLUMBIA,1995,1,551.273,0.18139832714462706
675,US-DC,DISTRICT OF COLUMBIA,1996,1,538.273,0.18577933502144822
676,US-DC,DISTRICT OF COLUMBIA,1997,1,528.752,0.18912458014343209
677,US-DE,DELAWARE,1900,1,185.0,0.5405405405405406
678,US-DE,DELAWARE,1903,5,190.0,2.631578947368421
679,US-DE,DELAWARE,1904,1,192.0,0.5208333333333333
680,US-DE,DELAWARE,1906,1,196.0,0.5102040816326531
681,US-DE,DELAWARE,1908,4,199.0,2.0100502512562812
682,US-DE,DELAWARE,1909,1,201.0,0.4975124378109453
683,US-DE,DELAWARE,1910,1,203.0,0.49261083743842365
684,US-DE,DELAWARE,1911,10,207.0,4.830917874396135
685,US-DE,DELAWARE,1915,4,217.0,1.8433179723502304
686,US-DE,DELAWARE,1916,1088,219.0,496.8036529680365
687,US-DE,DELAWARE,1917,79,222.0,35.585585585585584
688,US-DE,DELAWARE,1918,454,220.0,206.36363636363635
689,US-DE,DELAWARE,1919,42,221.0,19.004524886877828
690,US-DE,DELAWARE,1920,498,219.0,227.39726027397262
691,US-DE,DELAWARE,1921,9,216.0,4.166666666666666
692,US-DE,DELAWARE,1922,41,214.0,19.158878504672895
693,US-DE,DELAWARE,1923,2,215.0,0.9302325581395349
694,US-DE,DELAWARE,1924,52,219.0,23.74429223744292
695,US-DE,DELAWARE,1925,287,222.0,129.27927927927928
696,US-DE,DELAWARE,1926,1283,225.0,570.2222222222222
697,US-DE,DELAWARE,1927,29,229.0,12.663755458515283
698,US-DE,DELAWARE,1928,786,233.0,337.33905579399146
699,US-DE,DELAWARE,1929,582,236.0,246.61016949152543
700,US-DE,DELAWARE,1930,264,239.0,110.4602510460251
701,US-DE,DELAWARE,1931,2433,242.0,1005.3719008264462
702,US-DE,DELAWARE,1932,46,245.0,18.775510204081634
703,US-DE,DELAWARE,1933,213,248.0,85.88709677419355
704,US-DE,DELAWARE,1934,3065,250.0,1226.0
705,US-DE,DELAWARE,1935,1127,252.0,447.22222222222223
706,US-DE,DELAWARE,1936,1495,253.0,590.9090909090909
707,US-DE,DELAWARE,1937,1797,254.0,707.4803149606299
708,US-DE,DELAWARE,1938,492,257.0,191.4396887159533
709,US-DE,DELAWARE,1939,173,263.0,65.77946768060836
710,US-DE,DELAWARE,1940,118,269.0,43.866171003717476
711,US-DE,DELAWARE,1941,3769,275.0,1370.5454545454545
712,US-DE,DELAWARE,1942,205,279.0,73.47670250896059
713,US-DE,DELAWARE,1943,1741,282.0,617.3758865248227
714,US-DE,DELAWARE,1944,348,285.0,122.10526315789474
715,US-DE,DELAWARE,1945,260,286.0,90.9090909090909
716,US-DE,DELAWARE,1946,623,299.0,208.36120401337794
717,US-DE,DELAWARE,1947,63,305.0,20.655737704918035
718,US-DE,DELAWARE,1948,1073,312.0,343.9102564102564
719,US-DE,DELAWARE,1949,741,316.0,234.49367088607596
720,US-DE,DELAWARE,1950,633,321.0,197.196261682243
721,US-DE,DELAWARE,1951,688,331.0,207.85498489425981
722,US-DE,DELAWARE,1952,408,341.0,119.64809384164224
723,US-DE,DELAWARE,1953,408,351.0,116.23931623931625
724,US-DE,DELAWARE,1954,1942,368.0,527.7173913043479
725,US-DE,DELAWARE,1955,105,389.0,26.99228791773779
726,US-DE,DELAWARE,1956,883,408.0,216.42156862745097
727,US-DE,DELAWARE,1957,323,426.0,75.82159624413146
728,US-DE,DELAWARE,1958,508,433.0,117.32101616628174
729,US-DE,DELAWARE,1959,616,441.0,139.68253968253967
730,US-DE,DELAWARE,1960,956,449.0,212.91759465478842
731,US-DE,DELAWARE,1961,1701,461.0,368.98047722342733
732,US-DE,DELAWARE,1962,616,469.0,131.34328358208955
733,US-DE,DELAWARE,1963,1189,483.0,246.16977225672878
734,US-DE,DELAWARE,1964,394,497.0,79.27565392354124
735,US-DE,DELAWARE,1965,1026,507.0,202.36686390532546
736,US-DE,DELAWARE,1966,525,516.0,101.74418604651163
737,US-DE,DELAWARE,1967,131,525.0,24.952380952380953
738,US-DE,DELAWARE,1968,546,534.0,102.24719101123596
739,US-DE,DELAWARE,1969,506,540.0,93.7037037037037
740,US-DE,DELAWARE,1970,550,548.104,100.34591975245573
741,US-DE,DELAWARE,1971,82,564.7080000000001,14.52077888041253
742,US-DE,DELAWARE,1972,121,572.913,21.12013516886508
743,US-DE,DELAWARE,1973,26,577.759,4.50014625475328
744,US-DE,DELAWARE,1974,51,581.418,8.771658256194339
745,US-DE,DELAWARE,1975,35,586.589,5.966699000492678
746,US-DE,DELAWARE,1976,242,590.1659999999999,41.00541203661343
747,US-DE,DELAWARE,1977,46,591.8290000000001,7.772515371838824
748,US-DE,DELAWARE,1978,16,594.776,2.690088369402935
749,US-DE,DELAWARE,1979,5,594.984,0.8403587323356594
750,US-DE,DELAWARE,1980,4,594.919,0.6723604389841307
751,US-DE,DELAWARE,1985,1,618.28,0.16173901792068318
752,US-DE,DELAWARE,1986,1,627.559,0.1593475673203635
753,US-DE,DELAWARE,1987,49,636.947,7.692947764884677
754,US-DE,DELAWARE,1989,57,658.273,8.659021409050652
755,US-DE,DELAWARE,1990,26,669.063,3.8860316592010022
756,US-DE,DELAWARE,1991,20,680.495,2.939037024518916
757,US-DE,DELAWARE,1992,1,690.158,0.1448943575239293
758,US-DE,DELAWARE,1993,3,699.475,0.42889309839522494
759,US-DE,DELAWARE,1995,1,718.265,0.1392243809735961
760,US-DE,DELAWARE,1996,1,727.09,0.13753455555708372
761,US-DE,DELAWARE,1998,1,744.066,0.1343966798644206
762,US-FL,FLORIDA,1904,3,599.0,0.5008347245409015
763,US-FL,FLORIDA,1906,4,628.0,0.6369426751592357
764,US-FL,FLORIDA,1907,24,645.0,3.7209302325581395
765,US-FL,FLORIDA,1908,34,684.0,4.970760233918129
766,US-FL,FLORIDA,1909,3,724.0,0.4143646408839779
767,US-FL,FLORIDA,1910,25,756.0,3.3068783068783065
768,US-FL,FLORIDA,1911,261,773.0,33.76455368693402
769,US-FL,FLORIDA,1912,37,801.0,4.619225967540574
770,US-FL,FLORIDA,1915,30,922.0,3.2537960954446854
771,US-FL,FLORIDA,1916,1,924.0,0.10822510822510822
772,US-FL,FLORIDA,1918,301,865.0,34.797687861271676
773,US-FL,FLORIDA,1921,71,997.0,7.12136409227683
774,US-FL,FLORIDA,1922,25,1044.0,2.3946360153256707
775,US-FL,FLORIDA,1923,324,1097.0,29.535095715587968
776,US-FL,FLORIDA,1924,336,1160.0,28.965517241379313
777,US-FL,FLORIDA,1925,6,1264.0,0.4746835443037975
778,US-FL,FLORIDA,1926,165,1368.0,12.06140350877193
779,US-FL,FLORIDA,1927,1433,1418.0,101.05782792665727
780,US-FL,FLORIDA,1928,1725,1433.0,120.37683182135382
781,US-FL,FLORIDA,1929,1135,1445.0,78.54671280276817
782,US-FL,FLORIDA,1930,5275,1471.0,358.59959211420806
783,US-FL,FLORIDA,1931,3896,1493.0,260.95110515740123
784,US-FL,FLORIDA,1932,207,1521.0,13.609467455621301
785,US-FL,FLORIDA,1933,996,1552.0,64.17525773195877
786,US-FL,FLORIDA,1934,8033,1585.0,506.81388012618294
787,US-FL,FLORIDA,1935,1223,1613.0,75.82145071295723
788,US-FL,FLORIDA,1936,306,1651.0,18.534221683827983
789,US-FL,FLORIDA,1937,557,1709.0,32.59215915740199
790,US-FL,FLORIDA,1938,8939,1771.0,504.74308300395256
791,US-FL,FLORIDA,1939,2644,1836.0,144.0087145969499
792,US-FL,FLORIDA,1940,2172,1915.0,113.42036553524804
793,US-FL,FLORIDA,1941,9584,2017.0,475.16113039167084
794,US-FL,FLORIDA,1942,4088,2151.0,190.0511390051139
795,US-FL,FLORIDA,1943,1313,2451.0,53.56997144022848
796,US-FL,FLORIDA,1944,4817,2420.0,199.0495867768595
797,US-FL,FLORIDA,1945,683,2465.0,27.707910750507097
798,US-FL,FLORIDA,1946,3040,2440.0,124.59016393442623
799,US-FL,FLORIDA,1947,1316,2528.0,52.05696202531646
800,US-FL,FLORIDA,1948,3990,2578.0,154.7711404189294
801,US-FL,FLORIDA,1949,3843,2668.0,144.04047976011992
